Year,Age Group,Sex,VALUE,Region_Dublin,Region_Mid-East,Region_Mid-West,Region_Midland,Region_South-East,Region_South-West,Region_West
2023,5.0,1,21.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,5.0,1,55.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,5.0,1,19.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,5.0,1,8.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,5.0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,5.0,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,5.0,0,14.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,5.0,0,11.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,5.0,0,20.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,5.0,0,56.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,5.0,0,19.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,5.0,0,8.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,6.0,1,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,6.0,1,13.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,6.0,1,14.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,6.0,1,12.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,6.0,1,21.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,6.0,1,60.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,6.0,1,20.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,6.0,1,9.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,6.0,0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,6.0,0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,6.0,0,15.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,6.0,0,13.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,6.0,0,23.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,6.0,0,62.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,6.0,0,22.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,6.0,0,9.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,7.0,1,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,7.0,1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,7.0,1,16.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,7.0,1,14.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,7.0,1,25.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,7.0,1,60.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,7.0,1,25.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,7.0,1,11.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,7.0,0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,7.0,0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,7.0,0,18.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,7.0,0,16.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,7.0,0,27.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,7.0,0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,7.0,0,29.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,7.0,0,12.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,8.0,1,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,8.0,1,18.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,8.0,1,18.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,8.0,1,17.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,8.0,1,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,8.0,1,63.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,8.0,1,31.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,8.0,1,12.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,8.0,0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,8.0,0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,8.0,0,20.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,8.0,0,18.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,8.0,0,31.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,8.0,0,65.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,8.0,0,33.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,8.0,0,13.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,9.0,1,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,9.0,1,17.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,9.0,1,18.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,9.0,1,16.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,9.0,1,27.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,9.0,1,52.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,9.0,1,29.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,9.0,1,11.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,9.0,0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,9.0,0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,9.0,0,18.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,9.0,0,17.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,9.0,0,28.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,9.0,0,53.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,9.0,0,30.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,9.0,0,11.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,10.0,1,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,10.0,1,16.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,10.0,1,17.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,10.0,1,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,10.0,1,25.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,10.0,1,46.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,10.0,1,27.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,10.0,1,11.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,10.0,0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,10.0,0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,10.0,0,17.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,10.0,0,16.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,10.0,0,25.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,10.0,0,47.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,10.0,0,27.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,10.0,0,10.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,11.0,1,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,11.0,1,15.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,11.0,1,16.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,11.0,1,14.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,11.0,1,23.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,11.0,1,39.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,11.0,1,23.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,11.0,1,9.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,11.0,0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,11.0,0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,11.0,0,16.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,11.0,0,15.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,11.0,0,23.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,11.0,0,41.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,11.0,0,23.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,11.0,0,9.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,12.0,1,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,12.0,1,14.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,12.0,1,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,12.0,1,13.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,12.0,1,21.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,12.0,1,35.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,12.0,1,19.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,12.0,1,8.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,12.0,0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,12.0,0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,12.0,0,14.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,12.0,0,14.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,12.0,0,21.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,12.0,0,38.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,12.0,0,20.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,12.0,0,8.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,13.0,1,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,13.0,1,12.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,13.0,1,13.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,13.0,1,11.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,13.0,1,18.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,13.0,1,28.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,13.0,1,16.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,13.0,1,7.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,13.0,0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,13.0,0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,13.0,0,13.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,13.0,0,11.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,13.0,0,18.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,13.0,0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,13.0,0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,13.0,0,7.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,14.0,1,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,14.0,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,14.0,1,11.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,14.0,1,9.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,14.0,1,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,14.0,1,24.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,14.0,1,13.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,14.0,1,6.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,14.0,0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,14.0,0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,14.0,0,11.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,14.0,0,10.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,14.0,0,16.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,14.0,0,27.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,14.0,0,14.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,14.0,0,6.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,15.0,1,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,15.0,1,8.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,15.0,1,8.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,15.0,1,7.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,15.0,1,12.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,15.0,1,18.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,15.0,1,10.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,15.0,1,4.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,15.0,0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,15.0,0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,15.0,0,9.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,15.0,0,8.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,15.0,0,12.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,15.0,0,21.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,15.0,0,11.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,15.0,0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,16.0,1,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,16.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,16.0,1,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,16.0,1,4.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,16.0,1,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,16.0,1,11.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,16.0,1,5.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,16.0,1,2.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,16.0,0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,16.0,0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,16.0,0,5.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,16.0,0,5.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,16.0,0,8.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,16.0,0,15.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,16.0,0,6.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,16.0,0,3.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,17.0,1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,17.0,1,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,17.0,1,3.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,17.0,1,3.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,17.0,1,5.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,17.0,1,8.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,17.0,1,3.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,17.0,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,17.0,0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,17.0,0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,17.0,0,5.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,17.0,0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,17.0,0,8.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023,17.0,0,15.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,17.0,0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,17.0,0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
